material_id,bulk_modulus
mp-672233,-1.17
mp-2789,5.601
mp-127,7.808
mp-10172,7.777
mp-974558,7.76
mp-982370,7.773
mp-978278,11.036
mp-758835,127.552
mp-29069,58.012
mp-676586,43.286
mp-541895,36.443
mp-554041,61.102
mp-556125,47.14
mp-541989,39.851
mp-3070,47.059
mp-20495,43.912
mp-28810,16.312
mp-973056,17.144
mp-20389,23.527
mp-2831941,30.022
mp-15685,31.898
mp-755974,67.632
mp-7639,34.554
mp-5784,53.912
mp-23954,28.047
mp-643260,20.548000000000002
mp-697096,22.706
mp-690785,22.335
mp-865500,102.218
mp-1029309,33.135
mp-4961,42.323
mp-9719,40.227
mp-989504,59.139
mp-6319,64.198
mp-865625,22.948
mp-2352,45.868
mp-1974948,46.967
mp-2340,49.866
mp-27562,94.869
mp-4823,47.04
mp-4366,54.301
mp-22313,73.912
mp-648,28.189
mp-3143,42.966
mp-4770,42.716
mp-1266,23.909
mp-5141,37.641
mp-15113,101.485
mp-4533,61.337
mp-761872,30.323
mp-2784,19.229
mp-4829,51.138
mp-1025360,59.913
mp-6328,52.503
mp-3488,97.103
mp-850251,125.464
mp-6228,82.829
mp-864898,22.587
mp-866132,24.55
mp-23546,3.215
mp-7725,70.652
mp-546142,42.279
mp-13520,23.139
mp-1024067,30.666
mp-6391,77.843
mp-556536,49.275
mp-1029316,39.38
mp-990440,80.895
mp-7219,34.893
mp-6824,89.399
mp-754483,33.577
mp-27321,41.123
mp-21199,5423.812
mp-3527,50.007
mp-8543,23.337
mp-3416,50.993
mp-676512,47.494
mp-5122,28.353
mp-1136,22.238
mp-8860,24.248
mp-1186018,18.941
mp-28630,46.765
mp-27838,17.175
mp-977189,19.11
mp-985586,31.663
mp-977062,9.908
mp-983509,11.971
mp-754352,50.896
mp-779545,43.258
mp-23780,35.743
mp-34579,39.246
mp-864765,43.786
mp-29551,12.299
mp-864758,13.554
mp-982637,11.333
mp-1029595,41.387
mp-1598,24.781
mp-558432,27.644
mp-473,13.739
mp-11738,25.786
mp-28782,22.958
mp-985584,22.647
mp-542136,38.66
mp-27478,42.892
mp-7956,19.462
mp-10167,21.399
mp-8703,19.392
mp-29417,14.933
mp-864742,17.492
mp-977403,12.052
mp-982773,11.861
mp-982873,11.581
mp-675104,20.048
mp-864745,41.055
mp-542090,24.097
mp-23145,56.124
mp-8752,23.586
mp-28591,23.476
mp-22937,20.124
mp-28698,41.96
mp-27579,45.175
mp-760492,54.146
mp-5327,46.607
mp-6150,91.312
mp-760400,58.661
mp-29308,33.706
mp-11147,35.442
mp-1029574,39.663
mp-20067,55.843
mp-8253,56.295
mp-5929,30.046
mp-5055,30.501
mp-1029542,54.672
mp-778364,46.367
mp-1029656,53.691
mp-8389,31.23
mp-568866,16.146
mp-3138,18.677
mp-28017,74.063
mp-864806,40.247
mp-865090,31.125
mp-30352,47.598
mp-973174,52.516
mp-754326,58.425
mp-3405,152.126
mp-7400,39.291
mp-23704,19.606
mp-7748,133.356
mp-10166,28.308
mp-27335,40.723
mp-10163,21.938
mp-1052,71.011
mp-20343,40.105
mp-3521,28.014
mp-38725,19.433
mp-976181,19.495
mp-3889,45.442
mp-28614,154.883
mp-9573,44.531
mp-9574,34.453
mp-22924,29.484
mp-972941,32.912
mp-23054,57.489
mp-675531,27.308
mp-22916,19.491
mp-23339,27.038
mp-546500,27.617
mp-6633,18.759
mp-976261,24.704
mp-865051,22.925
mp-961685,33.378
mp-865082,41.303
mp-976236,24.373
mp-976289,49.057
mp-865076,69.41
mp-865077,28.313
mp-973166,27.528
mp-976220,24.122
mp-754567,69.553
mp-13459,32.293
mp-755581,64.896
mp-22862,23.77
mp-2720358,25.827
mp-38103,20.812
mp-1029407,87.392
mp-5693,60.393
mp-754631,69.185
mp-2408760,93.317
mp-2725306,45.84
mp-7469,47.66
mp-4541,58.273
mp-754718,59.984
mp-997041,48.702
mp-7433,47.267
mp-7434,31.971
mp-999490,45.768
mp-3613,46.984
mp-865117,37.926
mp-682,46.136
mp-22152,48.294
mp-6822,169.061
mp-454,39.224
mp-23918,13.991
mp-14433,134.959
mp-23870,23.295
mp-23850,13.017
mp-643273,108.766
mp-721314,25.943
mp-540554,22.716
mp-23684,25.163
mp-27837,32.742
mp-23891,33.109
mp-634657,21.406
mp-255,17.221
mp-11466,18.769
mp-865097,80.025
mp-675798,71.34
mp-999474,37.932
mp-865096,38.106
mp-23268,15.1
mp-6333,98.189
mp-865100,25.727
mp-5175,90.689
mp-22483,19.763
mp-865098,55.109
mp-754777,63.943
mp-755586,82.441
mp-570998,41.942
mp-975997,22.028
mp-5077,29.136
mp-973316,11.571
mp-755144,55.978
mp-8452,35.529
mp-8754,24.832
mp-9035,48.095
mp-5962,33.163
mp-561536,97.556
mp-2955,69.146
mp-560399,71.171
mp-865107,15.404
mp-7090,26.982
mp-865110,24.965
mp-20612,23.526
mp-27176,27.676
mp-20227,47.234
mp-20970,26.873
mp-22003,25.56
mp-570538,23.382
mp-2964,23.903
mp-4531,26.795
mp-7017,129.459
mp-3744,146.768
mp-3136,176.561
mp-3671,101.993
mp-4419,130.639
mp-4514,100.75
mp-4681,92.741
mp-4748,124.843
mp-1105765,111.184
mp-7937,76.388
mp-7939,61.06
mp-865113,57.865
mp-865115,42.221
mp-999470,41.505
mp-1029466,60.312
mp-1901,32.685
mp-22464,23.841
mp-7440,29.048
mp-31086,35.625
mp-10474,23.499
mp-865120,132.432
mp-20555,32.491
mp-981933,72.915
mp-976971,97.437
mp-755378,86.526
mp-862942,59.173
mp-862943,43.007
mp-862949,36.356
mp-865118,56.68
mp-865119,41.671
mp-8470,84.293
mp-865112,35.668
mp-976923,211.053
mp-5558,21.527
mp-8830,109.969
mp-1029313,94.744
mp-7240,94.522
mp-409,26.857
mp-2400,24.869
mp-22212,128.735
mp-5414,23.333
mp-7914,100.745
mp-999460,51.116
mp-15668,21.931
mp-2402,17.961
mp-8973,186.672
mp-4276,105.869
mp-865111,59.904
mp-865108,43.362
mp-754027,91.596
mp-756034,74.437
mp-999455,43.099
mp-999450,35.686
mp-865109,36.766
mp-29529,29.913
mp-977110,80.165
mp-27682,39.706
mp-952566,22.663
mp-5475,136.044
mp-4170,201.078
mp-4675,139.77
mp-4699,127.767
mp-999126,44.885
mp-999127,37.348
mp-977176,190.453
mp-9264,31.246
mp-3269,88.135
mp-39681,103.839
mp-754375,141.836
mp-29356,143.935
mp-7002,104.141
mp-977123,138.443
mp-7942,50.05
mp-752947,53.161
mp-754850,52.215
mp-865145,27.25
mp-865127,23.718
mp-989561,42.375
mp-989533,39.944
mp-865126,74.545
mp-754825,89.39
mp-9076,47.536
mp-866128,37.535
mp-5788,83.733
mp-1029711,46.808
mp-10224,59.208
mp-10225,57.655
mp-3567,46.152
mp-34081,68.677
mp-4494,36.215
mp-950,64.356
mp-13097,36.358
mp-3795,68.824
mp-1029357,63.702
mp-4824,42.42
mp-4247,31.291
mp-75,172.05
mp-32679,226.442
mp-18427,159.974
mp-996162,169.752
mp-9989,204.049
mp-2318,223.238
mp-569989,226.573
mp-9988,194.217
mp-4384,-27.163
mp-5745,40.643
mp-560530,117.943
mp-10366,225.621
mp-7443,75.556
mp-4643,105.183
mp-19835,161.184
mp-1188869,302.64
mp-1595,135.559
mp-776896,55.283
mp-9987,222.653
mp-754711,146.353
mp-982725,237.553
mp-2330,68.479
mp-5443,161.142
mp-17177,143.453
mp-796,159.438
mp-996161,200.473
mp-2752,184.705
mp-2123,174.046
mp-20689,241.544
mp-10255,274.679
mp-568014,158.674
mp-29950,12.959
mp-999395,187.538
mp-2670,166.129
mp-11393,167.906
mp-1373,171.519
mp-1458,218.977
mp-753459,212.133
mp-760401,188.369
mp-1932,232.709
mp-2663,203.6
mp-1545,201.402
mp-977434,208.891
mp-29057,12.982
mp-2053,173.865
mp-17848,183.507
mp-1326,165.507
mp-570751,170.078
mp-28938,12.425
mp-567713,11.975999999999999
mp-3103,216.088
mp-1220650,303.254
mp-21447,183.709
mp-10003,194.139
mp-22312,193.734
mp-4139,-617971.136
mp-569167,282.104
mp-7927,268.181
mp-22396,187.702
mp-13967,180.208
mp-570293,164.794
mp-759636,177.534
mp-274,96.984
mp-15837,112.67
mp-13686,18615.339
mp-567871,185.606
mp-567996,192.916
mp-7557,-3038571.266
mp-30797,89.583
mp-2760,235.464
mp-7250,220.75
mp-3640,218.334
mp-12725,187.023
mp-2349989,117.29
mp-1842,126.155
mp-5149,195.157
mp-865280,209.082
mp-4813,181.822
mp-27927,173.006
mp-865278,260.723
mp-11537,230.476
mp-2059,161.259
mp-7598,125.156
mp-1606,176.852
mp-2580,263.884
mp-450,286.562
mp-1220383,297.126
mp-8615,249.352
mp-863076,72.864
mp-568245,2.605
mp-910,296.238
mp-670,-285885.176
mp-570557,199.865
mp-21449,233.807
mp-31460,193.533
mp-21440,189.979
mp-20144,214.246
mp-9916,209.159
mp-5621,44.381
mp-4043,33.566
mp-991676,30.476
mp-31510,65.953
mp-1416,33.398
mp-568901,305.721
mp-999389,198.022
mp-9437,164.016
mp-1973,122.973
mp-4364,193.763
mp-3539,186.563
mp-7601,162.98
mp-977401,233.221
mp-363,144.24
mp-22287,223.174
mp-864669,220.427
mp-24154,179.449
mp-28357,23.318
mp-570722,3.502
mp-9595,161.141
mp-864788,210.794
mp-1359,258.818
mp-1339,313.146
mp-2634,312.566
mp-2701,314.396
mp-7596,236.601
mp-3504,156.967
mp-1451,205.078
mp-11513,197.229
mp-9985,230.082
mp-20932,215.347
mp-2311,242.599
mp-2533,234.511
mp-557057,207.449
mp-754698,160.143
mp-755690,181.643
mp-752415,139.921
mp-752467,94.407
mp-9339,185.947
mp-4888,87.368
mp-27471,139.088
mp-7524,127.788
mp-1018151,194.599
mp-1135,197.625
mp-669692,196.318
mp-999376,229.595
mp-11514,241.924
mp-12700,249.254
mp-1963,227.229
mp-11515,219.994
mp-567345,217.831
mp-2449,248.556
mp-756638,215.16
mp-432,234.476
mp-11516,228.567
mp-11517,254.366
mp-647,178.15
mp-2243,178.147
mp-966,9.643
mp-1802,25.187
mp-1874,10.712
mp-2648,13.237
mp-10033,26.113
mp-555293,5.711
mp-774873,22.146
mp-995122,11.912
mp-562100,16.691
mp-1969,96.221
mp-505297,168.993
mp-2207,21.189
mp-7007,9.602
mp-7597,20.516
mp-10228,18.487
mp-568347,17.043
mp-571133,20.549
mp-571270,27.022
mp-643063,21.889
mp-525,22.823
mp-2478,175.204
mp-12104,175.016
mp-21907,151.91
mp-21248,244.124
mp-22722,194.818
mp-10469,215.103
mp-10470,221.086
mp-864672,245.129
mp-1046,96.844
mp-9586,68.64
mp-11675,28.028
mp-1018150,21.331
mp-20196,32.222
mp-540924,5.474
mp-1025396,18.062
mp-977408,176.002
mp-1220351,287.133
mp-30798,140.627
mp-1029422,138.984
mp-953,118.284
mp-864857,192.655
mp-864831,202.133
mp-864840,218.128
mp-123,33.844
mp-159,31.862
mp-4229,81.818
mp-4999,111.275
mp-5622,122.962
mp-4228,120.144
mp-2877,115.656
mp-1106404,216.78
mp-20785,124.467
mp-3489,118.239
mp-4725,107.798
mp-4920,123.385
mp-625397,65.945
mp-3018,118.634
mp-567723,120.915
mp-4302,111.919
mp-569974,153.813
mp-568055,124.803
mp-15051,147.983
mp-3569,100.469
mp-4007,147.126
mp-571586,152.083
mp-4323,123.29
mp-20950,137.703
mp-4013,134.593
mp-11667,75.88
mp-974387,56.88
mp-977404,83.856
mp-864790,47.035
mp-866067,50.858
mp-1198482,-1999.062
mp-864805,86.254
mp-4158,136.726
mp-864837,81.88
mp-1199650,138.937
mp-4383,156.971
mp-973606,92.21
mp-864622,94.942
mp-864611,105.456
mp-976425,36.226
mp-864610,46.7
mp-864612,46.386
mp-864602,44.88
mp-864659,106.997
mp-1045,124.063
mp-438,74.377
mp-3211,107.491
mp-864633,57.531
mp-5459,71.289
mp-552028,127.005
mp-2816,45.139
mp-976341,54.104
mp-976344,54.936
mp-977445,80.699
mp-5977,158.964
mp-571330,63.965
mp-21483,41.855
mp-20385,63.104
mp-21022,75.749
mp-974066,34.408
mp-2204,53.979
mp-1533,41.606
mp-36592,60.875
mp-567735,55.178
mp-355,64.481
mp-510503,53.972
mp-1236,55.86
mp-567891,58.469
mp-864892,81.37
mp-864893,64.746
mp-400,72.11
mp-16513,66.853
mp-7186,105.597
mp-12734,109.306
mp-1834,70.958
mp-14254,197.949
mp-2602,71.185
mp-3055,199.655
mp-7099,214.904
mp-1929,174.362
mp-11597,170.929
mp-3591,174.728
mp-23300,50.357
mp-545529,61.877
mp-977565,78.758
mp-27975,9.801
mp-23068,20.663
mp-2297,101.733
mp-1059,48.816
mp-977562,79.109
mp-23183,34.633
mp-23058,74.064
mp-445,-296.548
mp-3689,157.015
mp-569,-2900.928
mp-8761,161.032
mp-20531,57.838
mp-14625,92.959
mp-21890,69.818
mp-5170,119.87
mp-13008,8.593
mp-1140,101.881
mp-3739,62.416
mp-974307,73.474
mp-974325,38.234
mp-866063,40.013
mp-974517,40.097
mp-974523,51.522
mp-974638,57.029
mp-11382,102.413
mp-20690,86.25
mp-4196,113.322
mp-1448,74.648
mp-2524,70.177
mp-1104008,60.633
mp-3196,161.789
mp-663,71.314
mp-2129,66.327
mp-975664,69.174
mp-21194,82.192
mp-24096,71.096
mp-11467,55.951
mp-11468,55.521
mp-975933,55.325
mp-28753,2.392
mp-864617,2.955
mp-21197,53.471
mp-568139,81.431
mp-21887,79.888
mp-31330,91.094
mp-890,183.307
mp-975518,55.675
mp-975515,40.599
mp-975522,52.906
mp-1327,37.564
mp-644504,46.464
mp-1787,38.838
mp-866064,75.545
mp-11155,54.881
mp-864924,58.214
mp-11194,122.846
mp-11091,77.781
mp-864925,56.12
mp-22256,56.943
mp-9527,106.828
mp-3901,106.12
mp-1343,108.469
mp-6102,185.091
mp-8048,140.198
mp-5383,145.636
mp-5215,100.569
mp-20490,82.249
mp-5634,125.408
mp-35208,131.316
mp-2823,78.398
mp-3584,114.656
mp-20601,47.766
mp-865597,75.68
mp-999336,73.81
mp-2333,115.77
mp-2720,151.763
mp-569120,155.153
mp-16287,186.801
mp-8540,146.188
mp-1748,86.452
mp-5760,98.364
mp-1586,58.638
mp-1018814,58.382
mp-976356,44.174
mp-4854,65.782
mp-1453,73.49
mp-570707,65.98
mp-9967,78.992
mp-884,81.814
mp-29742,166.12
mp-28665,125.248
mp-1025017,177.35
mp-1070857,167.643
mp-5239,82.341
mp-975049,57.477
mp-974583,116.681
mp-974527,53.007
mp-12701,55.135
mp-1977,56.558
mp-864668,82.554
mp-567214,98.469
mp-3203,146.512
mp-570,58.456
mp-571405,51.435
mp-974782,62.88
mp-864667,69.742
mp-30799,76.14
mp-973232,40.739
mp-976008,40.406
mp-974708,52.034
mp-974865,38.765
mp-973109,120.551
mp-1053,52.019
mp-30800,56.978
mp-30801,75.202
mp-12516,62.385
mp-20201,61.258
mp-23,173.808
mp-10257,197.345
mp-9999,308.058
mp-769218,19.456
mp-4852,85.507
mp-2536,238.119
mp-1594,173.653
mp-17383,170.822
mp-753890,201.621
mp-784630,240.432
mp-4091,278.976
mp-21167,191.012
mp-38006,101.094
mp-3250,33.489
mp-553994,57.125
mp-19747,57.203
mp-5528,60.846
mp-976818,173.428
mp-2058,217.964
mp-7586,198.324
mp-21008,190.994
mp-11506,214.444
mp-2033,201.929
mp-2296,199.918
mp-12798,202.169
mp-362,126.928
mp-1050,119.054
mp-10260,166.012
mp-672371,168.202
mp-976847,164.639
mp-976893,161.359
mp-2056,105.255
mp-573,88.611
mp-11522,166.201
mp-11523,163.22
mp-20112,161.837
mp-20174,96.833
mp-1017632,174.329
mp-11507,209.68
mp-30811,226.168
mp-1018020,77.26
mp-590,117.218
mp-19814,102.3
mp-21873,105.659
mp-505510,111.202
mp-3830,12363.935
mp-10846,693083.667
mp-976784,144.369
mp-976806,131.736
mp-14019,261.814
mp-999318,88.03
mp-23179,29.76
mp-27637,11.992
mp-27396,17.245
mp-1099,137.06
mp-29900,110.731
mp-3274,165.803
mp-29752,195.587
mp-24719,200.93
mp-570835,50.645
mp-27638,20.29
mp-7632,238.287
mp-10208,162.731
mp-486,113.025
mp-22619,132.249
mp-2301,125.545
mp-29618,205.053
mp-505820,25067.184
mp-569446,92.14
mp-973983,174.379
mp-945,216.646
mp-1547,120.17
mp-1180046,12.339
mp-810,108.123
mp-19895,75.371
mp-3679,84.973
mp-10847,79.428
mp-662,118.982
mp-15651,109.537
mp-571033,11.162
mp-20901,96.857
mp-11519,180.244
mp-203,114.446
mp-10264,34.863
mp-2578,57.823
mp-569511,120.245
mp-11534,166.958
mp-982385,72.842
mp-2573,95.504
mp-2186,79.229
mp-977057,99.455
mp-1025156,170.195
mp-22912,14.939
mp-1544973,-159.796
mp-310,171.119
mp-20821,97.898
mp-1025325,100.231
mp-977385,95.25
mp-556939,14.177
mp-2596,151.141
mp-2616,192.353
mp-11536,215.446
mp-8137,129.63
mp-20055,70.61
mp-627,76.476
mp-1018828,104.067
mp-881,54.061
mp-12957,1.738
mp-610917,11.294
mp-611836,1.978
mp-1009490,2.873
mp-49,400.41
mp-571035,5.865
mp-22626,6.233
mp-996,281.2
mp-540783,3.799
mp-1220023,355.651
mp-974326,331.196
mp-20905,193.971
mp-157,20.688
mp-1014013,2.888
mp-10155,193.222
mp-368,2.982
mp-2173,40.395
mp-28266,110.324
mp-3006,5.487999999999999
mp-730,175.121
mp-15953,164.999
mp-28056,209.142
mp-1413,187.136
mp-541788,2.809
mp-11328,188.205
mp-11329,189.376
mp-13853,170.079
mp-1954,136.947
mp-567907,148.829
mp-504748,51.897
mp-1357,149.168
mp-27257,1.055
mp-23230,0.443
mp-27689,14.902
mp-23934,31.399
mp-2082,275.878
mp-36066,53.348
mp-36779,51.111
mp-753671,53.971
mp-2732,223.688
mp-62,96.151
mp-10740,94.772
mp-862864,111.033
mp-862862,104.598
mp-862861,108.501
mp-862863,105.402
mp-983497,93.69
mp-977455,140.937
mp-862844,95.953
mp-973865,93.654
mp-973910,112.124
mp-865149,178.546
mp-865148,181.984
mp-15694,116.084
mp-865858,125.869
mp-865856,64.281
mp-567580,165.088
mp-1018130,185.112
mp-861974,145.981
mp-862824,118.043
mp-30741,259.63
mp-1009545,221.916
mp-2364,206.71
mp-861975,252.209
mp-862854,159.305
mp-30825,212.903
mp-862820,122.743
mp-862821,109.742
mp-862831,172.516
mp-862832,133.398
mp-862865,90.652
mp-862843,175.731
mp-20483,39.516
mp-20745,38.724
mp-22692,37.674
mp-22747,22.536
mp-20820,30.668
mp-19871,82.187
mp-982246,84.473
mp-997025,68.491
mp-862868,24.977
mp-2456335,4.359
mp-19727,22.297
mp-19893,57.971
mp-862871,29.472
mp-315,67.722
mp-341,31.019
mp-22883,3.943
mp-540789,14.975
mp-567503,1.385
mp-19921,15.634
mp-20633,103.849
mp-20725,114.693
mp-1101843,92.315
mp-21276,61.181
mp-1018115,25.09
mp-2350391,6.9510000000000005
mp-3472,38.265
mp-2201,46.512
mp-982261,44.759
mp-20716,35.364
mp-2,166.982
mp-28174,2.346
mp-2422143,2.439
mp-29496,-2.294
mp-21765,98.118
mp-21863,58.5
mp-999298,159.176
mp-20849,129.07
mp-558378,113.764
mp-973834,143.059
mp-997051,133.776
mp-569008,4.94
mp-1058,94.029
mp-20284,77.68
mp-13679,27.619
mp-14112,35.031
mp-13868,37.214
mp-569017,5.123
mp-1336,155.722
mp-20599,65.662
mp-13682,21.582
mp-2677258,27.378
mp-545482,17.966
mp-2356866,23.43
mp-867200,35.282
mp-862979,64.38
mp-862977,86.836
mp-862989,78.671
mp-862990,61.036
mp-862994,58.544
mp-862996,52.402
mp-863654,62.306
mp-863655,56.296
mp-863664,66.228
mp-863668,92.175
mp-863669,80.655
mp-863671,83.241
mp-865547,68.269
mp-863676,61.633
mp-863684,71.259
mp-863685,73.852
mp-863686,64.276
mp-982613,55.365
mp-863715,95.226
mp-863716,97.934
mp-863740,111.946
mp-977264,36.536
mp-863698,48.974
mp-863705,48.403
mp-863696,54.978
mp-863703,50.105
mp-863704,45.993
mp-863713,97.769
mp-863717,89.451
mp-547622,129.418
mp-863725,89.689
mp-863741,92.259
mp-982772,87.278
mp-863732,96.963
mp-863733,91.146
mp-863743,67.211
mp-865545,74.428
mp-866204,66.613
mp-865468,75.342
mp-865467,65.878
mp-977372,58.633
mp-864628,67.466
mp-864629,52.345
mp-982393,56.992
mp-977546,56.628
mp-862742,62.046
mp-982387,56.196
mp-983236,87.655
mp-862727,54.069
mp-983154,75.923
mp-983229,74.896
mp-862728,78.796
mp-862733,64.649
mp-862734,58.086
mp-867189,44.905
mp-862878,-264.609
mp-862872,83.952
mp-862874,66.323
mp-862980,68.914
mp-862837,77.247
mp-862838,86.005
mp-862984,144.75
mp-973767,53.458
mp-862879,80.185
mp-862880,90.9
mp-862986,3.842
mp-862899,55.77
mp-862891,79.05
mp-862892,60.32
mp-862898,90.071
mp-862897,108.292
mp-862896,111.806
mp-863677,78.335
mp-983427,60.869
mp-983428,55.936
mp-862902,40.229
mp-862901,136.242
mp-862903,66.067
mp-862905,80.394
mp-862912,80.514
mp-984754,40.295
mp-862918,40.038
mp-863695,2.9
mp-862923,71.516
mp-569593,40.401
mp-862936,60.967
mp-862938,59.195
mp-862954,117.777
mp-983063,58.175
mp-862964,39.146
mp-862956,83.851
mp-862966,65.448
mp-982869,60.622
mp-862969,39.687
mp-862732,64.957
mp-862974,82.867
mp-38,32.216
mp-97,32.21
mp-1059256,32.605
mp-5564,81.263
mp-10853,167.295
mp-4322,144.516
mp-5112,120.671
mp-4924,95.907
mp-4014,108.486
mp-5627,114.059
mp-20542,100.458
mp-5423,114.758
mp-5819,116.144
mp-569931,168.532
mp-4341,162.522
mp-1025309,165.622
mp-4251,100.522
mp-4439,126.482
mp-5852,146.212
mp-4815,137.912
mp-4904,130.298
mp-2933,212.95
mp-975788,54.491
mp-861481,75.998
mp-568066,65.414
mp-982010,50.574
mp-978095,50.071
mp-982009,54.037
mp-861499,84.313
mp-4181,132.588
mp-10498,151.748
mp-16115,124.593
mp-861588,78.771
mp-880,140.767
mp-1190963,155.341
mp-861498,53.36
mp-978100,51.212
mp-978089,89.437
mp-861483,91.797
mp-861505,43.757
mp-975656,62.475
mp-2063,121.654
mp-15179,72.794
mp-3236,104.958
mp-861510,53.848
mp-16032,70.35
mp-12600,44.062
mp-978085,52.072
mp-861594,48.605
mp-978083,52.345
mp-975650,52.434
mp-861508,78.497
mp-975640,79.671
mp-2093,42.665
mp-10039,61.702
mp-975639,34.921
mp-19764,41.265
mp-20990,72.128
mp-21135,71.496
mp-21481,42.807
mp-571188,45.876
mp-693,40.884
mp-17124,56.951
mp-1105764,214659.673
mp-2525,54.408
mp-568654,55.102
mp-4308,74.255
mp-1189,73.605
mp-10897,108.679
mp-12553,65.851
mp-570409,67.033
mp-30181,104.057
mp-3466,184.409
mp-8218,197.512
mp-571554,77.718
mp-10622,70.29
mp-11594,231.473
mp-5369,214.536
mp-12762,173.84
mp-11596,167.556
mp-5200,169.867
mp-862754,52.732
mp-23171,49.437
mp-551900,60.739
mp-862761,17988714618.261
mp-976884,88.095
mp-1995,97.481
mp-646,47.806
mp-862755,53.986
mp-867177,57.938
mp-27984,72.722
mp-2085,-2003.788
mp-12985,205.885
mp-11610,152.622
mp-2837,-738.784
mp-567712,60.752
mp-13007,88.559
mp-2462,99.806
mp-976138,38.535
mp-862757,39.675
mp-976142,54.819
mp-976159,54.562
mp-976151,39.817
mp-976129,55.889
mp-1018895,77.229
mp-668,69.061
mp-862756,66.478
mp-976125,75.216
mp-511,73.985
mp-2102,70.295
mp-11722,64.615
mp-24095,68.409
mp-981547,83.047
mp-11469,54.378
mp-975658,39.752
mp-976030,39.674
mp-862800,2.5460000000000003
mp-20023,51.835
mp-20903,52.62
mp-570683,67.825
mp-570611,78.371
mp-946,179.692
mp-978088,41.583
mp-975932,55.104
mp-975972,41.51
mp-1548,37.078
mp-11234,45.818
mp-428,38.445
mp-867178,50.25
mp-7239,53.714
mp-13436,113.482
mp-16646,72.105
mp-862759,55.055
mp-20333,53.092
mp-343,133.177
mp-975883,55.153
mp-975848,37.416
mp-975896,50.892
mp-975822,51.524
mp-2016,98.368
mp-2370,139.425
mp-9312,141.136
mp-1024955,88.333
mp-1302,122.03
mp-36033,124.08
mp-2498,-123864.146
mp-601,75.919
mp-20939,47.139
mp-1571,111.571
mp-1061,-62438.385
mp-12598,153.052
mp-1037,181.498
mp-570811,181.71
mp-2529,138.487
mp-10708,183.945
mp-999287,143.047
mp-4789,178.185
mp-2665,151.337
mp-2495,84.639
mp-3992,96.139
mp-1785,54.454
mp-1018902,86.816
mp-1018936,57.378
mp-4738,64.503
mp-1674,71.671
mp-1018940,69.96
mp-9968,76.517
mp-27760,80.53
mp-1025554,91.203
mp-5493,106.474
mp-1025028,79.699
mp-8654,77.836
mp-975797,35.965
mp-975880,38.321
mp-867735,113.333
mp-975920,51.835
mp-1025069,53.735
mp-376,56.073
mp-862805,80.55
mp-21054,84.625
mp-12381,96.952
mp-2532,57.203
mp-7131,58.128
mp-975652,54.837
mp-975801,61.809
mp-975651,40.703
mp-975793,51.881
mp-861479,39.202
mp-982017,51.765
mp-975769,55.032
mp-460,50.277
mp-12602,73.779
mp-12703,63.238
mp-12710,77.401
mp-975646,61.109
mp-126,248.014
mp-28722,-2.32
mp-1604,213.174
mp-20828,172.406
mp-974395,248.019
mp-974616,249.556
mp-862798,283.476
mp-567484,5.439
mp-8943,39.735
mp-505319,7.167
mp-617,41.116
mp-1285,209.304
mp-21318,74.915
mp-21296,12.723
mp-20458,53.788
mp-974370,252.972
mp-288,131.19
mp-762,20.713
mp-1115,2.293
mp-19891,-485003.873
mp-2548,71.138
mp-580,120.478
mp-22879,52.25
mp-1002230,33.229
mp-8033,118.532
mp-21200,75.088
mp-21484,76.629
mp-21468,48.478
mp-1719,158.704
mp-1959,196.245
mp-2566,54.416
mp-10186,94.62
mp-20438,19.367
mp-30861,-69344.427
mp-70,2.79
mp-12628,2.805
mp-604321,2.781
mp-867126,2.759
mp-560663,56.234
mp-570091,47.913
mp-975359,39.583
mp-5050,460831.513
mp-9523,36.343
mp-989528,23.765
mp-989539,23.369
mp-15556,11.807
mp-975106,57.614
mp-1029784,25.925
mp-4138,24.861
mp-24517,17.899
mp-29873,19.054
mp-28364,36.278
mp-570910,20.171
mp-1025177,35.076
mp-7949,20.664
mp-8812,17.736
mp-643101,13.624
mp-863749,90.266
mp-13947,21.791
mp-975176,10.354
mp-8962,32.512
mp-5072,23.964
mp-29456,14.872
mp-989566,37.52
mp-989583,20.952
mp-989579,19.666
mp-8861,39.398
mp-27263,16.876
mp-22978,20.776
mp-571648,10.441
mp-989523,36.315
mp-560037,32.377
mp-13815,34.753
mp-15318,34.367
mp-989578,38.727
mp-14038,40.086
mp-989545,18.041
mp-989541,33.711
mp-989563,17.958
mp-989548,34.898
mp-571513,12.468
mp-8994,21.645
mp-1394,22.839
mp-753746,5.74
mp-2079,14.668
mp-567948,12.107
mp-11695,18.72
mp-28084,10.289
mp-10918,30.432
mp-1025201,10.332
mp-28145,10.81
mp-14088,12.393
mp-628606,9.032
mp-4030,22.197
mp-10919,36.208
mp-28110,8.577
mp-8622,27.207
mp-8041,-0.0
mp-989518,17.996
mp-3372,25.157
mp-11327,13.717
mp-6960,17.864
mp-10492,17.072
mp-569028,10.022
mp-753798,43.223
mp-441,11.393
mp-1397,11.617
mp-23383,9.056
mp-22975,9.584
mp-27827,9.65
mp-989550,17.779
mp-989532,32.656
mp-29481,9.727
mp-30227,11.06
mp-570168,7.958
mp-1025286,37.238
mp-862664,86.047
mp-27831,10.523
mp-13946,19.966
mp-752401,35.661
mp-7898,10.489
